Channel              :,CH1,CH2
Frequency            :,299.4Hz,299.4Hz
Period               :,3.340ms,3.340ms
PK-PK                :,10.98V,644.5mV
Average              :,-258.6mV,18.64mV
Vertical pos         :,360.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,5.000000mV,0.250000mV
Time interval        :,2.00000uS,2.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
508,5670.000000,-280.500000
509,5675.000000,-285.500000
510,5680.000000,-272.000000
511,5665.000000,-284.000000
512,5680.000000,-280.500000
513,5700.000000,-280.500000
514,5705.000000,-283.500000
515,5700.000000,-285.000000
516,5695.000000,-281.500000
517,5685.000000,-276.500000
518,5700.000000,-281.000000
519,5700.000000,-272.000000
520,5725.000000,-286.000000
521,5725.000000,-289.500000
522,5715.000000,-272.500000
523,5720.000000,-283.500000
524,5725.000000,-294.000000
525,5705.000000,-276.500000
526,5725.000000,-284.000000
527,5715.000000,-289.500000
528,5725.000000,-287.500000
529,5715.000000,-294.500000
530,5730.000000,-291.000000
531,5735.000000,-287.500000
532,5740.000000,-288.000000
533,5740.000000,-300.000000
534,5725.000000,-282.500000
535,5725.000000,-290.500000
536,5735.000000,-295.500000
537,5740.000000,-283.500000
538,5745.000000,-282.000000
539,5715.000000,-286.000000
540,5755.000000,-272.000000
541,5745.000000,-285.500000
542,5755.000000,-284.000000
543,5745.000000,-278.000000
544,5765.000000,-290.000000
545,5765.000000,-289.000000
546,5760.000000,-275.000000
547,5755.000000,-283.000000
548,5760.000000,-295.000000
549,5745.000000,-271.000000
550,5755.000000,-282.500000
551,5780.000000,-297.000000
552,5760.000000,-275.500000
553,5765.000000,-283.000000
554,5770.000000,-285.000000
555,5795.000000,-273.500000
556,5770.000000,-293.500000
557,5785.000000,-280.500000
558,5800.000000,-274.000000
559,5775.000000,-281.500000
560,5775.000000,-282.000000
561,5770.000000,-276.500000
562,5785.000000,-272.000000
563,5770.000000,-279.500000
564,5765.000000,-273.000000
565,5770.000000,-278.000000
566,5790.000000,-292.500000
567,5785.000000,-280.000000
568,5775.000000,-273.500000
569,5765.000000,-298.000000
570,5780.000000,-274.500000
571,5785.000000,-287.000000
572,5790.000000,-286.500000
573,5770.000000,-270.000000
574,5760.000000,-282.500000
575,5745.000000,-282.500000
576,5750.000000,-272.000000
577,5745.000000,-293.500000
578,5770.000000,-292.500000
579,5755.000000,-284.500000
580,5745.000000,-289.500000
581,5740.000000,-294.000000
582,5730.000000,-285.500000
583,5755.000000,-292.500000
584,5755.000000,-295.000000
585,5765.000000,-289.000000
586,5745.000000,-287.500000
587,5745.000000,-299.500000
588,5725.000000,-276.000000
589,5730.000000,-293.500000
590,5740.000000,-296.500000
591,5745.000000,-280.500000
592,5735.000000,-283.500000
593,5730.000000,-294.000000
594,5740.000000,-285.500000
595,5720.000000,-288.500000
596,5720.000000,-299.000000
597,5720.000000,-275.000000
598,5720.000000,-289.500000
599,5705.000000,-286.000000
600,5720.000000,-279.000000
601,5690.000000,-294.000000
602,5690.000000,-280.000000
603,5710.000000,-275.000000
604,5680.000000,-291.500000
605,5700.000000,-287.500000
606,5695.000000,-278.500000
607,5685.000000,-278.500000
608,5675.000000,-291.000000
609,5685.000000,-278.500000
610,5680.000000,-283.000000
611,5660.000000,-287.500000
612,5675.000000,-272.000000
613,5675.000000,-271.500000
614,5675.000000,-286.500000
615,5690.000000,-283.000000
616,5645.000000,-280.000000
617,5640.000000,-284.000000
618,5635.000000,-275.000000
619,5635.000000,-283.500000
620,5650.000000,-287.500000
621,5630.000000,-276.500000
622,5640.000000,-276.500000
623,5640.000000,-272.500000
624,5625.000000,-270.500000
625,5620.000000,-287.000000
626,5600.000000,-286.000000
627,5610.000000,-280.000000
628,5610.000000,-280.000000
629,5605.000000,-292.000000
630,5605.000000,-273.500000
631,5580.000000,-282.000000
632,5570.000000,-283.000000
633,5585.000000,-273.000000
634,5570.000000,-285.000000
635,5555.000000,-287.000000
636,5565.000000,-284.500000
637,5555.000000,-290.000000
638,5555.000000,-277.000000
639,5560.000000,-287.000000
640,5535.000000,-278.500000
641,5510.000000,-282.000000
642,5520.000000,-284.000000
643,5505.000000,-280.000000
644,5510.000000,-285.000000
645,5505.000000,-275.500000
646,5480.000000,-273.500000
647,5485.000000,-295.500000
648,5495.000000,-275.500000
649,5465.000000,-284.000000
650,5465.000000,-280.000000
651,5435.000000,-270.500000
652,5425.000000,-287.500000
653,5445.000000,-284.000000
